param_config,cluster_label,num_points,avg_lon,avg_lat,median_lon,median_lat,bounding_box_area,density,radius_avg,radius_max,std_lon,std_lat,has_shop,shop_rel_bakery,shop_rel_hairdresser,shop_rel_greengrocer,shop_rel_convenience,shop_rel_hardware,shop_rel_supermarket,shop_rel_butcher,shop_rel_bicycle,shop_rel_kiosk,shop_rel_travel_agency,shop_rel_florist,shop_rel_alcohol,shop_rel_seafood,shop_rel_computer,shop_rel_optician,shop_rel_jewelry,shop_rel_laundry,amenity_rel_pub,amenity_rel_bar,amenity_rel_restaurant,amenity_rel_bank,amenity_rel_post_box,amenity_rel_cafe,amenity_rel_pharmacy,amenity_rel_school,amenity_rel_community_centre,amenity_rel_fast_food,amenity_rel_dentist,amenity_rel_post_office,amenity_rel_veterinary,amenity_rel_library,amenity_rel_clinic,shop_rel_tobacco,shop_rel_repair,amenity_rel_theatre,amenity_rel_arts_centre,shop_rel_clothes,amenity_rel_college,amenity_rel_university,shop_rel_car_repair,shop_rel_beauty,shop_rel_storage_rental,amenity_rel_charging_station,amenity_rel_taxi,shop_rel_car,shop_rel_pet,shop_rel_variety_store,shop_rel_curtain,shop_rel_furniture,shop_rel_kitchen,amenity_rel_atm,shop_rel_interior_decoration,shop_rel_motorcycle,shop_rel_motorcycle_repair,shop_rel_yes,shop_rel_medical_supply,shop_rel_carpet,shop_rel_lighting,shop_rel_fabric,shop_rel_confectionery,shop_rel_newsagent,shop_rel_copyshop,shop_rel_video,amenity_rel_car_rental,shop_rel_sports,amenity_rel_hospital,shop_rel_video_games,shop_rel_massage,shop_rel_electronics,shop_rel_books,shop_rel_herbalist,amenity_rel_language_school,shop_rel_hearing_aids,shop_rel_farm,shop_rel_lottery,shop_rel_tyres,shop_rel_sewing,amenity_rel_doctors,shop_rel_shoes,shop_rel_cosmetics,shop_rel_mobile_phone,shop_rel_printer_ink,amenity_rel_biergarten,shop_rel_nutrition_supplements,shop_rel_locksmith,shop_rel_pawnbroker,shop_rel_erotic,shop_rel_mall,shop_rel_chemist,shop_rel_gift,shop_rel_ice_cream,shop_rel_wine,shop_rel_houseware,shop_rel_estate_agent,shop_rel_photo,shop_rel_hifi,shop_rel_frame,shop_rel_bathroom_furnishing,shop_rel_health_food,shop_rel_stationery,shop_rel_baby_goods,shop_rel_vacant,shop_rel_toys,shop_rel_tattoo,shop_rel_appliance,amenity_rel_parcel_locker,shop_rel_deli,shop_rel_paint,shop_rel_music,shop_rel_pastry,shop_rel_outdoor,shop_rel_second_hand,shop_rel_bag,shop_rel_craft,shop_rel_fashion_accessories,shop_rel_garden_centre,shop_rel_bed,shop_rel_tea,shop_rel_art,shop_rel_party,shop_rel_model,shop_rel_catalogue,shop_rel_wool,shop_rel_department_store,shop_rel_wigs,shop_rel_dry_cleaning,shop_rel_bookmaker,shop_rel_leather,shop_rel_skate,shop_rel_musical_instrument,shop_rel_cheese,shop_rel_antiques,shop_rel_esoteric,amenity_rel_ice_cream,shop_rel_pet_grooming,shop_rel_collector,shop_rel_tiles,amenity_rel_money_transfer,shop_rel_funeral_directors,shop_rel_tailor,shop_rel_perfumery,shop_rel_charity,shop_rel_printing,amenity_rel_bureau_de_change,shop_rel_spy,shop_rel_rental,shop_rel_hairdresser_supply,amenity_rel_bicycle_rental,shop_rel_food,shop_rel_shoe_repair,shop_rel_russian,shop_rel_car_parts
Bilbao_hdbscan_5_5,70,10,-2.9200917100000003,43.257103810000004,-2.9201039,43.25711465,5.323064700012175e-07,18786170.305194914,0.000322443231250063,0.0005760722109228964,0.000268229936621603,0.00021648311920325437,Yes,,,,,,,0.1,,,,,,,,,,,,0.3,,,,0.1,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,0.1,0.1,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,71,5,-2.9453852799999996,43.26067397999999,-2.9454558,43.2607332,7.224443100032679e-07,6920948.688733368,0.0003942973957203437,0.0007400795786965372,0.0004272545817191709,0.00020491205333059983,Yes,,,,,,0.2,,,,,,,,,,,,,0.4,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,72,17,-2.9194169117647055,43.25801994705882,-2.9194141,43.2580056,1.471906800025683e-07,115496443.11517122,0.00027201680414887404,0.00047200145189105295,0.0002998289058826299,5.1190751895462006e-05,Yes,0.059,,,0.059,,,,,,,,,0.059,,,,,0.059,0.471,,,,,0.059,0.059,,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,73,8,-2.9223043874999997,43.254896437499994,-2.9223176,43.254907149999994,2.391000200006111e-07,33458801.048948273,0.0002040488831434312,0.00028973694373897815,0.00015016597015882392,0.0001516630140930596,Yes,,,0.125,,,,,,,,,,,,,,,,,0.25,,,0.125,,,,,,,,,,,,,0.125,,,,,,,,,,,0.25,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,74,12,-2.9223552999999995,43.26518694166666,-2.92243635,43.26528385,9.39926999999658e-07,12766948.922633743,0.0003233432240352639,0.0006831808094490403,0.00026641667552915297,0.00025429062919749533,Yes,0.083,0.083,0.083,,,,0.083,0.083,,,,,,,,,,,0.083,0.083,0.083,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,75,8,-2.9438876124999998,43.2583655375,-2.94386955,43.258405249999996,9.285834999977782e-08,86152726.1686121,0.0001442814427165139,0.00031300274209724606,6.152790906366366e-05,0.0001589702640227967,Yes,,,,,,,,,,0.125,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,0.25,,,,0.125,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,76,10,-2.94357818,43.25797873999999,-2.94361645,43.25793055,1.260895000009161e-07,79308744.97818887,0.00013772156997575756,0.0002959980337876235,8.9767753675837e-05,0.00013486582369150272,Yes,,,,,,,,,,,,,0.1,,,0.1,,0.1,,,0.1,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,0.1,,,,,,,0.1,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,77,10,-2.9228387200000006,43.26311656,-2.92283035,43.2630298,2.6815527999950445e-07,37291825.84067888,0.0003045273206165313,0.0005614038991664906,7.705334256214325e-05,0.0003422690058999121,Yes,,,,0.1,,,,,,,,,,,,,,0.1,,0.2,,0.1,0.1,0.1,,,0.1,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,78,41,-2.922573548780488,43.26142759268293,-2.9225951,43.2614475,1.3404330899974835e-06,30587129.119646676,0.0005067872662837128,0.0010529309599076524,0.00018163418223739744,0.0005361799490387235,Yes,0.024,0.049,,0.049,,0.024,,,,0.024,,,0.024,,,,,,0.122,0.024,,,0.073,,,,0.049,,0.024,0.024,0.024,,,,,,0.024,,,,0.024,,,,,,0.049,0.024,,,,0.024,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024,,0.024,,,,,,,,0.024,,,,,,,,,,,,,,,0.024,,,0.073,0.049,0.049,0.024,0.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,79,5,-2.92530896,43.258892780000004,-2.925311,43.2589757,6.356115000086518e-08,78664404.27732886,0.0001818824580477333,0.0003340934270595211,3.959427231312995e-05,0.00019651032950154026,Yes,,,0.2,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,80,11,-2.935822190909091,43.255823618181815,-2.9357801,43.2559352,8.229431499972793e-07,13366658.438114913,0.00034843230181955256,0.0010269747206065813,0.0001679881892740202,0.00039772907822945263,Yes,,0.091,,,,,,,,,,,,,,,0.091,0.091,0.091,,,,0.091,0.091,,,,,,,,,0.091,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,81,647,-2.9236618538565913,43.2576356883126,-2.9234411,43.2576413,1.9594959299986062e-05,33018695.782667954,0.0014322655918681919,0.002729761222543067,0.0011021210518045216,0.0010763224430562761,Yes,0.011,0.028,0.011,0.014,0.003,0.005,0.008,,,0.006,,,0.008,,0.006,0.017,0.002,0.074,0.048,0.079,0.012,0.002,0.043,0.012,,0.003,0.019,,,0.002,0.003,0.002,0.006,,0.002,,0.181,,0.002,,0.008,,,,,0.002,0.012,0.002,0.005,,0.003,0.011,,,0.028,,0.002,0.003,0.005,0.014,0.002,0.002,,,0.002,,0.002,,0.006,0.012,0.003,0.002,,,0.005,,0.002,,0.032,0.005,0.005,,,,0.002,,0.002,,0.003,0.028,,,,,0.002,,0.002,,,0.002,0.011,0.009,0.002,0.011,0.002,,0.015,0.002,0.002,0.003,,0.002,0.009,0.006,0.005,0.005,0.005,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,82,34,-2.9211606295834027,43.2581321854282,-2.9212208,43.25810945,1.2543055199965184e-06,27106633.47801768,0.0003786946299912477,0.0007555522437188985,0.0003654967783500683,0.00022457230357130094,Yes,0.059,0.029,,0.029,,,,,,,,,,,,,,0.235,0.176,0.147,,,,,,,,0.029,,,,,0.029,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029,,,,,,,,0.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029,,,0.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,83,6,-2.9480578333333334,43.2617075,-2.94811085,43.261707,2.1175380000077905e-07,28334792.575046707,0.00019113613069384123,0.0003710682791329886,0.00015292605693230027,0.00015417484663067185,Yes,0.167,,,,,,,,,,,,,,,,,0.167,0.167,,,,,0.167,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,84,14,-2.94841777529486,43.26083661866394,-2.9484990499999997,43.2609154,5.676140400016266e-07,24664647.125289362,0.00029834985051762226,0.0004759211922503897,0.00022396882861586086,0.00022437008377849916,Yes,,,0.071,,,,,,,,,,,,,,,,0.214,0.071,,,,,,,,,,,,,,,,,,,,0.071,,,,0.071,,,,,,,,,,,,,,,,0.143,,0.071,,,,,,,,,,,,,0.071,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,85,8,-2.9410285125,43.256733712499994,-2.9410179,43.25677935,1.1627511000110066e-07,68802342.99433707,0.0002002422217097453,0.00040434934501268663,0.00021535868009846118,7.036528685223272e-05,Yes,,0.125,,,,,,,,,,,,,,,0.125,,0.125,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,86,28,-2.9424997021391905,43.25714650377176,-2.9424335,43.257154799999995,1.4661093900023086e-06,19098165.655944616,0.00044725303815270045,0.0008785144146839296,0.0004524851543020259,0.00020365309979958966,Yes,0.036,0.036,,0.036,,,,,,,,,,,,0.036,,0.393,,0.071,0.036,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036,,,,,,,,,,,,,,,0.036,,0.036,,,,,,0.036,,,,,,,0.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,87,9,-2.943014388888889,43.25936757777778,-2.9429889,43.2593252,4.504405499992071e-07,19980439.15010725,0.00023325255320134203,0.0005762673574630775,0.0001689675408962748,0.0002447048098231191,Yes,,,,,,,,,,,,,,,,,,,0.333,,,,0.222,0.111,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,88,7,-2.9389756285714284,43.25834832857144,-2.9389464,43.2583118,5.359209899965039e-07,13061626.864149628,0.00029424487849647704,0.0006677918464602911,0.00032946260882265606,0.0001501916272560356,Yes,,0.143,0.143,,,,,,,,,,,,,,,,,0.429,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,89,11,-2.9400897636498513,43.25835771753372,-2.940136183976084,43.2583349,5.004006791935403e-07,21982384.23202764,0.0002670951097296769,0.0005383198687556631,0.00022113718205251775,0.00018410466553851358,Yes,,,,,,,,,,,,,,,,,,0.182,0.091,,,,,,,,,,,,,0.273,,,,,0.091,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,90,8,-2.942689200670361,43.2603850453197,-2.9426122,43.260277099999996,8.286526514221841e-07,9654226.033392778,0.00038476720629969824,0.0006641669038012537,0.00032325598885784434,0.0002827024811581398,Yes,,,,,,,,,,,,,,0.125,,,,,0.25,0.125,0.125,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,91,15,-2.9261862999999995,43.2632251,-2.926108,43.2631074,6.47523799998993e-07,23165171.689478174,0.0003561568107227357,0.000512530506407041,0.00020654320290595864,0.00031262066683619406,Yes,,0.067,,0.067,,,,,,,,,,,,,,0.067,0.133,0.267,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067,,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,92,17,-2.943831670588235,43.26493218823529,-2.9437959,43.2649469,7.382167399966061e-07,23028467.222347405,0.00041854391547592484,0.000689686338642283,0.0004150194464113989,0.0001744016725573373,Yes,,0.059,,,,,,,,,,,,,,,,0.118,0.118,0.176,0.059,,,,,,,,,,,,,,,,0.059,,,,,,,,,,,,,,,0.059,,,,,,,,,,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,93,13,-2.9273561392253176,43.26071196454721,-2.9273474500000005,43.260753020617244,3.4268691000295225e-07,37935502.11733505,0.0002206949382357689,0.0003873053300690751,0.00017793553663511316,0.00016965473480693856,Yes,,0.077,,0.077,,,,,,,0.077,,,,,,,,,,,,0.077,,,,0.154,,,,,,0.077,,,,,,,,,,,0.077,,,,,,,0.077,,,,,,,,,0.077,,,,,,,,,,,,,,,0.154,,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,94,6,-2.9276019666666664,43.25994666666667,-2.9276016,43.259947249999996,1.4943000000561185e-09,4015257980.174443,1.751525126405206e-05,2.9905945155673316e-05,1.732624855195722e-05,1.0080784801678339e-05,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,95,11,-2.941566936363636,43.264372481818185,-2.9415326,43.2643253,2.889199999998164e-07,38072822.92678593,0.00022933036868950728,0.0003979728597636944,0.00011612070735957031,0.00022182300814367032,Yes,,,,,,,,,,0.091,,,,,,,,,0.091,0.091,,,,0.091,,,,0.091,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,96,11,-2.942549336363636,43.26458677272728,-2.9425554,43.2645331,4.181290799960349e-07,26307665.56610775,0.00026571216365314494,0.0004806629534237332,0.0002421875129005385,0.00016699873211722756,Yes,,,,,,,,,,0.182,,,,,,,,,,0.182,,,,,,,0.091,0.182,,,,0.091,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,97,9,-2.9329412666666665,43.25637416666666,-2.9329449,43.2563469,1.198033200001766e-07,75123126.80472238,0.00012866554355905416,0.00026729153663898765,9.54985049330208e-05,0.00011714991345353136,Yes,,0.222,,0.111,,,,,,,,,,,,,,0.222,0.111,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,98,88,-2.944803979545455,43.26276068409091,-2.94473495,43.262742,5.068795650002624e-06,17361126.010269213,0.0008148378337151425,0.0015043866632253222,0.0007206228423698791,0.0005090355452601385,Yes,0.011,0.068,0.034,0.023,,,0.011,0.011,0.011,,0.011,,,,,,,0.023,0.034,0.034,0.045,,0.08,,,,0.011,,,,,0.011,0.011,,,,0.034,,,0.045,0.057,,,,0.034,0.011,,,,,,0.011,,,0.034,,,,,0.045,,0.023,,0.011,,,,,,0.011,0.011,,,,0.023,,,,,,,,,,0.011,0.011,,,,,,,,,,,,,,0.011,,,0.011,,,,,,,,,,,,,,0.011,,,,,,,,,,0.011,,,0.011,,,,,,0.011,0.011,0.011,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,99,13,-2.9404108076923077,43.25969627692307,-2.940474,43.2597045,5.275660499965684e-07,24641464.324864272,0.00033282290653839283,0.0005745496375226346,0.0003312523821952225,0.00014305534783544478,Yes,,,,,,,,,,,,,,,,,,0.308,,,,,0.308,,,,,,,0.077,,,0.077,,,,,,,,,,,,,,,,,,,,,,0.077,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,100,20,-2.937050395,43.266543379999995,-2.9371305,43.266518149999996,5.039607500025683e-07,39685630.2795368,0.0002735631990839506,0.00054847304166195,0.0002575346354862296,0.00014861886690494192,Yes,0.05,,,,,,,,,0.1,,,,,,,,,0.1,0.05,,,0.15,0.05,,,,,,,,,0.05,,,,0.05,,,,,,,,,,,,0.05,,,,,,0.1,,,0.05,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,101,6,-2.9422072,43.26347611666666,-2.9421925499999997,43.263518399999995,1.0366251999912684e-07,57880128.71045908,0.00016912791583968394,0.00023874477364631383,0.00014820147322710224,9.18687000859878e-05,Yes,,0.167,,,,0.167,,,,,,,,,,0.167,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,
Bilbao_hdbscan_5_5,102,8,-2.9299843875000002,43.2615947125,-2.9299953,43.261620300000004,1.4792715999880692e-07,54080670.514221475,0.00018199751123757193,0.00024591417265144806,0.00010816226742142832,0.0001546470856291905,Yes,,,,,,,,,0.125,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,0.25,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,103,46,-2.930260606521739,43.26026072391304,-2.9302807499999997,43.26027775,3.5530672800020543e-06,12946560.358962132,0.000613196713654114,0.0011283531923566498,0.0005132396471359718,0.00042132444597470887,Yes,,,,,,0.043,,,,,,,,,0.022,,,0.022,,0.174,0.043,,0.065,0.022,,,0.022,,,,,,,,,,0.109,,,,,,,,,,,,0.022,,0.022,0.022,,,0.065,0.022,,,,,,,,,,,,,0.022,0.022,0.022,,,,,,,,0.022,0.022,0.022,,,,,,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022,,,,,,,,,,,,,,,,,,,,,,,,0.022,0.022,,,,,,,,,,
Bilbao_hdbscan_5_5,104,12,-2.9285924519907165,43.26070918202115,-2.92856015,43.26069975,4.746025599648746e-07,25284313.681089547,0.00023947875799433497,0.0006534465261883745,0.00028479733783277157,0.00010277640469270348,Yes,,,,,,,,,,0.167,,,,,,0.167,,,,,,,0.083,,,,0.167,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,105,15,-2.92837034,43.26406802,-2.9282194,43.2640551,5.177907200014071e-07,28969232.974973436,0.00033494557671632087,0.0007737150754648252,0.0003305812190672338,0.0001480622445679607,Yes,0.067,,,,,,,,,,,,,,,,,0.2,,0.133,,,0.333,,,,0.067,,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067,,,,,,,,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,106,7,-2.9250228999999996,43.262258457142856,-2.9250483,43.2622554,6.597319199976065e-07,10610370.34561765,0.000388475895284741,0.0005822214469293308,0.0003584116268840628,0.0002074069075656865,Yes,,,,,0.143,,,,,,,,,,,,,,0.143,0.143,,,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,107,12,-2.92963865,43.26415769166667,-2.92956695,43.26422995,7.176816000026849e-07,16720506.698172431,0.0003923867997964671,0.0009415705705021286,0.00041289735306334274,0.0001894761966509368,Yes,0.083,,,,,,,,,,,,,,,,,0.083,,,0.167,,0.083,,,,0.083,0.083,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083,,,,,,,,,
