param_config,cluster_label,num_points,avg_lon,avg_lat,median_lon,median_lat,bounding_box_area,density,radius_avg,radius_max,std_lon,std_lat,has_shop,shop_rel_bakery,shop_rel_hairdresser,shop_rel_greengrocer,shop_rel_convenience,shop_rel_hardware,shop_rel_supermarket,shop_rel_butcher,shop_rel_bicycle,shop_rel_kiosk,shop_rel_travel_agency,shop_rel_florist,shop_rel_alcohol,shop_rel_seafood,shop_rel_computer,shop_rel_optician,shop_rel_jewelry,shop_rel_laundry,amenity_rel_pub,amenity_rel_bar,amenity_rel_restaurant,amenity_rel_bank,amenity_rel_post_box,amenity_rel_cafe,amenity_rel_pharmacy,amenity_rel_school,amenity_rel_community_centre,amenity_rel_fast_food,amenity_rel_dentist,amenity_rel_post_office,amenity_rel_veterinary,amenity_rel_library,amenity_rel_clinic,shop_rel_tobacco,shop_rel_repair,amenity_rel_theatre,amenity_rel_arts_centre,shop_rel_clothes,amenity_rel_college,amenity_rel_university,shop_rel_car_repair,shop_rel_beauty,shop_rel_storage_rental,amenity_rel_charging_station,amenity_rel_taxi,shop_rel_car,shop_rel_pet,shop_rel_variety_store,shop_rel_curtain,shop_rel_furniture,shop_rel_kitchen,amenity_rel_atm,shop_rel_interior_decoration,shop_rel_motorcycle,shop_rel_motorcycle_repair,shop_rel_yes,shop_rel_medical_supply,shop_rel_carpet,shop_rel_lighting,shop_rel_fabric,shop_rel_confectionery,shop_rel_newsagent,shop_rel_copyshop,shop_rel_video,amenity_rel_car_rental,shop_rel_sports,amenity_rel_hospital,shop_rel_video_games,shop_rel_massage,shop_rel_electronics,shop_rel_books,shop_rel_herbalist,amenity_rel_language_school,shop_rel_hearing_aids,shop_rel_farm,shop_rel_lottery,shop_rel_tyres,shop_rel_sewing,amenity_rel_doctors,shop_rel_shoes,shop_rel_cosmetics,shop_rel_mobile_phone,shop_rel_printer_ink,amenity_rel_biergarten,shop_rel_nutrition_supplements,shop_rel_locksmith,shop_rel_pawnbroker,shop_rel_erotic,shop_rel_mall,shop_rel_chemist,shop_rel_gift,shop_rel_ice_cream,shop_rel_wine,shop_rel_houseware,shop_rel_estate_agent,shop_rel_photo,shop_rel_hifi,shop_rel_frame,shop_rel_bathroom_furnishing,shop_rel_health_food,shop_rel_stationery,shop_rel_baby_goods,shop_rel_vacant,shop_rel_toys,shop_rel_tattoo,shop_rel_appliance,amenity_rel_parcel_locker,shop_rel_deli,shop_rel_paint,shop_rel_music,shop_rel_pastry,shop_rel_outdoor,shop_rel_second_hand,shop_rel_bag,shop_rel_craft,shop_rel_fashion_accessories,shop_rel_garden_centre,shop_rel_bed,shop_rel_tea,shop_rel_art,shop_rel_party,shop_rel_model,shop_rel_catalogue,shop_rel_wool,shop_rel_department_store,shop_rel_wigs,shop_rel_dry_cleaning,shop_rel_bookmaker,shop_rel_leather,shop_rel_skate,shop_rel_musical_instrument,shop_rel_cheese,shop_rel_antiques,shop_rel_esoteric,amenity_rel_ice_cream,shop_rel_pet_grooming,shop_rel_collector,shop_rel_tiles,amenity_rel_money_transfer,shop_rel_funeral_directors,shop_rel_tailor,shop_rel_perfumery,shop_rel_charity,shop_rel_printing,amenity_rel_bureau_de_change,shop_rel_spy,shop_rel_rental,shop_rel_hairdresser_supply,amenity_rel_bicycle_rental,shop_rel_food,shop_rel_shoe_repair,shop_rel_russian,shop_rel_car_parts
Bilbao_hdbscan_5_5,108,17,-2.9313852470588238,43.26642954705883,-2.9314614,43.2664511,4.039464000040577e-07,42084791.447155446,0.0002603374833272433,0.0004318564035095913,0.0002445923045243606,0.0001437927516697028,Yes,0.059,0.059,,,,,,,,,,,,,,,,,0.235,0.118,,,,,,,0.059,,,,,,0.059,,,,,,,,0.059,,,,,,,,,,,,,,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059,,,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,109,8,-2.9261257,43.2607115375,-2.9261363,43.260674699999996,2.002565000018161e-07,39948765.70761723,0.00021718349478880622,0.0003202799110278972,0.00014091650896883823,0.0001784774631253671,Yes,,,,,,,,,,,,,,,0.125,,,,,,0.125,,0.125,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,110,8,-2.9313167499999997,43.262412412500005,-2.9313706,43.2623997,1.9698590000147854e-07,40612043.805876225,0.00017057164815636284,0.0003245624903702617,0.00014640054644712196,0.00012385366806761454,Yes,,,,,,,,,,,,,,,,,,,0.25,,,0.125,,,,,,,,,,,0.125,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,111,12,-2.935213108333333,43.267149616666664,-2.9351912000000002,43.267160450000006,9.631934000222111e-08,124585571.28530243,0.00015549534338028212,0.0003592805872116616,0.00017227462309895152,4.818057757637345e-05,Yes,,,,,,,,,,,,,,,,,,,0.083,0.5,,,,,,,0.083,,,,,0.083,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,112,32,-2.9313473825748115,43.264569838137426,-2.9312617000000003,43.26452715,1.595178520005626e-06,20060450.66347003,0.00042299675144535334,0.0010430216356681144,0.00039723316632437467,0.00026513023585083293,Yes,0.062,0.062,0.062,0.031,0.062,0.031,0.031,,,,,,,,,0.031,,,,0.062,0.031,,0.031,0.031,,,,,,0.031,,0.031,,,,,0.062,,,,0.031,,,,,,,,,,,,,,0.031,,,,,,,,,,0.031,,,,,,,,,,,,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,0.031,,,,,,,,,,,,0.031,,0.031,,,,,,,,,0.031,,,,,,,,,,,,,,,,,,0.031,,,,,,,,
Bilbao_hdbscan_5_5,113,49,-2.9325532244897965,43.26525582857144,-2.9325368,43.2651786,2.122230839997294e-06,23088911.477727126,0.0005127957637940574,0.0008711417143809413,0.00028494814532247544,0.00048760095218469153,Yes,0.041,0.02,0.02,0.02,,0.02,,,,0.02,,,,,,,,,0.163,0.245,,,0.02,0.02,,,,,,0.02,,0.041,0.02,,,,0.041,,,,0.041,,,,,,,,,0.02,,,,,0.02,0.02,,,,,0.02,,,,,,,,,,0.02,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,0.02,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,114,26,-2.935139734615385,43.26410936153846,-2.9351443,43.26410615,7.003943900018504e-07,37121942.110260636,0.0003105482775241878,0.0006291889580928307,0.0003011646712123084,0.00017447211387664187,Yes,0.038,,,,,,,,,0.038,0.038,,,,0.038,,,,0.077,0.038,,,0.115,0.077,,,,,,,,0.038,0.038,,,,0.154,,,,0.038,,,,,,,,0.038,,,,,,,,,,,,,0.038,,,,,,,,,,,,,,,,,0.038,,0.038,,,,,,,,,,,,,,,,,,,,,0.077,,,,,,,,,,,,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,115,22,-2.933324781818182,43.26625107727272,-2.9333228499999997,43.26627455,6.960323800034049e-07,31607724.916321248,0.0003260648341630408,0.0005676148453633498,0.0001801713594340655,0.0003081317795598371,Yes,0.045,0.045,,,,,,,,,,,,,,,,0.045,0.045,0.091,,,0.091,,,,,,,0.045,,0.091,,,,,0.091,,,,,,,,,,,,,,,0.091,,,0.045,,,,0.045,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,116,30,-2.9325306533333344,43.26336629666667,-2.9324321500000003,43.26341635,1.0993558499924925e-06,27288707.291824453,0.0004273457224722521,0.0007970063727395148,0.0004133238244067394,0.00023543121073617282,Yes,,0.033,,,,,,0.033,,0.033,,,,,,,,0.033,0.033,0.3,0.033,,0.033,,,,0.033,,,,,,,,,,0.133,,,,,,,,,,,,,,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033,,,,0.033,,,,0.033,,,,0.033,,,,,,,,,,,,,,,,,,,,,,,,,,0.033,,,,,,,,,,,
Bilbao_hdbscan_5_5,117,57,-2.926035896491228,43.26169634561404,-2.9258414,43.2618046,2.8838843000053162e-06,19765009.296626404,0.0006268025132461886,0.00138751346046328,0.0006260053183353885,0.0002971802141357582,Yes,0.018,0.07,,,,,,,,0.018,,,,,0.018,,,0.018,0.088,0.211,,,0.053,0.018,0.018,,0.035,0.018,,,,,0.018,,,,0.018,0.018,,,0.035,,,,,,,,,,,0.018,,,0.018,,,,,0.018,,,,,0.018,,,,,0.018,,,,,,,,,,,,,,,,,0.035,,,,,,,,,,,,,,,0.018,,0.018,,,,,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018,0.018,0.018,0.018,,,,
Bilbao_hdbscan_5_5,118,14,-2.9284058500000003,43.2618854,-2.92836035,43.26182315,2.893195499992237e-07,48389401.96069559,0.00021883282508114538,0.00040133007923716835,0.00019250396192582646,0.00013281428494566725,Yes,,,,,,,,,,,,,,,0.143,,,,,0.214,,,0.071,0.071,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,0.071,,,,,0.071,,,,,,,,,,,,,,,,,,,0.071,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,119,13,-2.9289575,43.26233851538462,-2.9289241,43.2623405,1.9766747000021364e-07,65767017.709013775,0.0001652418431012089,0.00030124726912853227,0.00014554186815005324,0.00012315887704139383,Yes,,0.077,,,,,,,,,,,,,,,,,0.308,0.308,,,,,,,0.154,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,120,15,-2.931483713333334,43.26320386,-2.9314391,43.263221,3.2214262000076416e-07,46563227.18168871,0.00019341670765640696,0.0004392860310878731,0.00013467289688553496,0.00017634930412831573,Yes,,0.067,,,,,,,,,,,0.067,,0.067,0.067,,,,0.067,,,0.067,0.067,,,,,,,,,,,,,0.133,,,,,,,,,,,,,,,,,,0.067,,,,,,,,,,,,,,,0.067,,,,,,,,,0.133,,,,,,,,,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067,,,
Bilbao_hdbscan_5_5,121,48,-2.9301579541666665,43.26303473125,-2.9302399,43.26301785,2.116252159994655e-06,22681607.091718804,0.0005309193638347688,0.0010003956178652718,0.0005289045561970247,0.00024648424320472637,Yes,0.021,0.042,,,0.021,,,,,0.042,0.042,,,,0.021,0.021,,0.021,,0.042,0.062,,0.042,0.021,,,,,,,,0.062,,,,,0.167,,,,0.021,,,,,,,,,,0.042,,,,0.042,,,0.021,,0.021,,,,,,,,,,0.042,,,,,0.021,,,,0.021,0.042,,,,,,,,,,0.021,,,,,,,,,,,,,,,,,,,,0.021,,,,,,,0.021,,,,,,,,,,,,,,,,,,,,,,,,,0.021,,,,,,,,,,
Bilbao_hdbscan_5_5,122,8,-2.9326228,43.262152300000004,-2.93261485,43.262120249999995,1.1489676000058713e-07,69627724.92417645,0.00016051406273876202,0.0002680010634302874,7.636365300321459e-05,0.00015350709267113985,Yes,,,,,,,,,,,,,,,,0.125,,,0.25,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,123,20,-2.9350457199999997,43.26632148,-2.9350674,43.2661085,1.4317568099983593e-06,13968852.713208271,0.00045776568202734216,0.0010027925681798185,0.0002983478349175646,0.0004246478395096355,Yes,,0.1,,,,0.05,,,,,,,,,,0.05,,,0.1,0.1,0.05,,0.1,,,,,,,,,0.1,0.05,,,,0.05,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,124,7,-2.9326006714285713,43.25703015714286,-2.9325583,43.2569987,8.96577699991e-08,78074661.01454751,0.0001389581061892239,0.0002050527104957165,0.00010487743478232416,9.910650630408279e-05,Yes,,,,0.286,0.143,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,125,10,-2.9341055899999997,43.26594134,-2.9341151500000002,43.2659801,1.217332599993569e-07,82146818.38022599,0.00015154622527014988,0.00025691574046676936,0.0001388384417227223,8.846043409292095e-05,Yes,0.1,0.1,0.1,,,0.1,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,0.1,,,0.1,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,126,32,-2.9434468593750003,43.263013215624994,-2.9434143500000003,43.26302175,1.643860330004648e-06,19466374.007522598,0.0005260409716657708,0.0010576879590702007,0.00025090648389805895,0.0005411873798125183,Yes,0.062,0.062,,,,,0.031,,,,,,,,,0.031,,0.062,0.031,0.062,0.062,,0.031,0.031,,,,,,,,,,,,,0.094,,,,0.031,,,,,,,,,,,,,,0.156,,,,,,,,,,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031,,,,,,,,,,,,,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,127,27,-2.934283796296296,43.264238577777775,-2.9342782,43.2642187,8.082173699967747e-07,33406854.396247074,0.00037719844163131667,0.0007339272053295151,0.00017118271044898025,0.00040028048530133415,Yes,0.037,0.037,,,,0.037,,,,,,,0.037,,,0.074,,,,0.037,0.037,0.037,0.037,0.037,,,0.037,,,,,,,,,,0.148,,,,0.037,,,,,,,,,0.037,0.037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037,,,,,,,,,0.037,,,,,,,,,,,,0.074,,,,,,,,,,,,0.037,,,,,,,,,,,,,,,,,,,,,,,,,,0.037,,,,,,,,,,,,
Bilbao_hdbscan_5_5,128,18,-2.9373405666666668,43.26384939444444,-2.9374072,43.2637761,6.098202000001145e-07,29516896.947652142,0.00025180630836088385,0.0005946189200121831,0.0001910249518314827,0.0002113188598415317,Yes,,,,,,,,,,,,,,,,0.056,,,,0.056,0.056,,0.056,,,,,,,,,,0.056,,,,0.333,,,,,,,,,,,,0.111,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,129,26,-2.9367034463685804,43.26475564581059,-2.9367092,43.26483285,1.5350757999936987e-06,16937274.367889017,0.0005051553557893578,0.000928723345351789,0.00035572504238399046,0.00041068864802048437,Yes,,,,,,,,,,,,,,,,,,,,0.077,0.038,,0.077,0.038,,,0.038,,,,,,,,,,0.038,,,,0.077,,,,0.038,,,,0.154,,,0.038,,,0.038,,0.038,,0.038,,,,,,,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038,,,,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,130,8,-2.9327129375,43.259532975,-2.93274725,43.259579099999996,1.0007283999949078e-07,79941770.41483691,0.00014211817756254837,0.0002382744573609454,0.00011162210732536798,0.00010168584894161307,Yes,,0.125,,,,,,,,,,,,,,,,,,0.125,0.125,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,0.125,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,131,21,-2.934369242857142,43.26522112857143,-2.9343398,43.2652586,4.6350324999951833e-07,45307125.67823812,0.00021955047419993808,0.0005067689285439787,0.00018992905084198013,0.000154806623282931,Yes,0.143,0.095,,,,,0.095,,,,,,,,,0.048,,,0.095,0.143,0.048,,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048,,,,,,,,,,,,,,,,,,,,,,,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048,,,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048,,,,,,,,,,,,
Bilbao_hdbscan_5_5,132,11,-2.935153072727273,43.26534784545454,-2.9351615,43.2653804,1.206934799985202e-07,91139968.78816377,0.00016120547323851956,0.00031539198135059073,0.00015966491668441678,7.40353522873017e-05,Yes,,,,,,0.091,0.091,,0.091,,,,,,,,,,0.182,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,133,6,-2.9394331499999997,43.2602316,-2.9394524,43.260243349999996,1.0060466000120177e-07,59639384.49698381,0.00015623504134317672,0.0001955309758111316,0.00010976837355695185,0.00011633261222373297,Yes,,,,,0.167,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,
Bilbao_hdbscan_5_5,134,19,-2.933620878178223,43.257310521027854,-2.9335393,43.2572711,6.707944784992787e-07,28324621.93562977,0.00033335879143000304,0.0006566592531247759,0.0003138565181211105,0.0002084161143097688,Yes,,0.053,0.105,,,,,,,,,,,,0.053,,0.053,,0.053,0.053,0.105,0.053,0.105,,,,0.053,,,,,,,,,,0.105,,,,,,,,,,,,,,,,,,0.053,,,,,,,,,,,,,,,,,,,,,,,,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,135,6,-2.931081166666667,43.259724716666675,-2.93108175,43.25972795,7.191092999980881e-08,83436551.30055963,0.00010901086677394865,0.00021305284491068927,5.926642294660476e-05,0.00011888099675289553,Yes,,0.167,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,136,35,-2.9352719942857144,43.25758800285714,-2.9352418,43.2575715,8.276407500052685e-07,42288879.56492863,0.0002768193184588332,0.0006111740000464895,0.000263731672016287,0.0001687681596340086,Yes,,0.143,,,,,0.029,,,0.029,,,0.029,,0.057,0.086,0.029,,0.057,0.057,0.114,,0.029,,,,,,,,,,,,,,,,,,0.029,,,0.029,,,,,,0.029,,0.029,,,0.114,,,,,,,,,,,,,,,,,,,,,,,,,,0.029,,,,,,,,,,,,,,,,,,,,,,,,,,0.029,,,,,,,,,,,,,,,,,,,,0.029,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,137,31,-2.9332399612903237,43.26161547096773,-2.9333393,43.2615535,1.324455040003504e-06,23405853.02157028,0.0004023360442448265,0.0007294250458521062,0.00030179952722061705,0.0003154938465665716,Yes,,0.032,,,,,,,0.032,,,,,,,,,,0.097,0.065,0.065,,,0.032,,,,,,,,,,,,,0.419,,,,,,,,,,,,,,0.032,,,,0.032,,,,,0.032,,,,,,,,,,,,,,,0.032,,,,0.032,0.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032,,,,,,,,,,,
Bilbao_hdbscan_5_5,138,6,-2.9396162166666673,43.26382636666667,-2.9395943,43.2638624,7.173071999993508e-08,83646170.00924332,0.00012196023674648765,0.00024445015454333137,0.00010199219605224651,9.288702217666108e-05,Yes,,,,,,,,,,,,,,,,,,,,0.167,0.167,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,
Bilbao_hdbscan_5_5,139,11,-2.9368450909090913,43.25769183636364,-2.9368593,43.2577057,9.849487999997685e-08,111680932.04441272,0.0001517292675636011,0.00026856371775497187,5.501142781353257e-05,0.00016122672501619174,Yes,0.091,0.091,,,,,,,,,,,,,,,,,0.091,0.182,,,0.182,,,,,,,,,,,,,,0.091,,,,0.091,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,140,16,-2.9402371687499995,43.26339254375,-2.9401557499999997,43.2633656,4.7683054999827306e-07,33554897.017521106,0.00027164599770220345,0.0005476351263754836,0.0002465430127755205,0.00017948897935770244,Yes,0.062,0.25,,,,,0.062,,,,,,,,,,,,0.062,0.188,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,141,13,-2.9409492615384614,43.26303956153846,-2.9409587,43.2630547,1.4567020000106402e-07,89242686.5611844,0.00014305976024461584,0.00028882851426528165,7.981736401081204e-05,0.00014515819242608553,Yes,0.077,,,,,,,,,0.077,,,,,,,,,,,,,0.077,,,,,,,,,0.077,,,,,0.077,,,,,,,,,,,,,,,,,,0.308,,,,,,,,,,,,,,,,,,,,,,,0.077,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,142,11,-2.9357597363636363,43.25826058181818,-2.9357411,43.2582655,2.3074470000382845e-07,47671734.171218194,0.00021107139648805808,0.0004554028584385099,0.0002199702553145608,9.178370640100355e-05,Yes,,0.273,,,,,,,,,,,,,,,,,,,,,0.182,,,,,,,,,,,,,,0.182,,,,,,,,,,,,,,,,,,0.182,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,143,17,-2.9363751588235294,43.25878267647059,-2.9364043,43.2588525,2.407332199986136e-07,70617590.70932505,0.00021229545424594076,0.0003476828201474463,0.00014301331924326393,0.00016716345832438735,Yes,,0.059,0.059,,,0.118,,,,0.059,,,0.059,,,,,,0.118,0.118,,,0.059,,,,,,,,,,,,,,0.118,,,,,,,,,,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilbao_hdbscan_5_5,144,25,-2.9346546520000003,43.258767328000005,-2.9347341,43.2587761,8.718894800007861e-07,28673358.92156591,0.0003488628383259752,0.0008510867433407619,0.00035797483612121805,0.00016200607524481577,Yes,,0.04,0.04,,,,,,,,,,,,,,,,,0.08,0.04,0.08,0.04,,,,,0.04,,,,,0.04,,,,0.08,,,,0.08,,,,,,,,,,,,,,0.04,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,0.04,0.04,0.04,,,,,0.04,0.04,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
