param_config,cluster_label,num_points,avg_lon,avg_lat,median_lon,median_lat,bounding_box_area,density,radius_avg,radius_max,std_lon,std_lat,has_shop,amenity_rel_cafe,amenity_rel_school,amenity_rel_doctors,shop_rel_supermarket,shop_rel_convenience,shop_rel_sports,shop_rel_bakery,shop_rel_greengrocer,shop_rel_variety_store,shop_rel_clothes,shop_rel_laundry,amenity_rel_restaurant,amenity_rel_bar,amenity_rel_bank,amenity_rel_pharmacy,amenity_rel_dentist,amenity_rel_post_office,amenity_rel_veterinary,shop_rel_butcher,amenity_rel_pub,amenity_rel_clinic,amenity_rel_community_centre,shop_rel_car_repair,shop_rel_hardware,amenity_rel_post_box,shop_rel_florist,shop_rel_department_store,amenity_rel_fast_food,shop_rel_car,shop_rel_bicycle,shop_rel_garden_centre,shop_rel_furniture,amenity_rel_college,amenity_rel_events_venue,shop_rel_newsagent,amenity_rel_library,shop_rel_agrarian,shop_rel_charity,amenity_rel_atm,shop_rel_confectionery,shop_rel_stationery,shop_rel_seafood,shop_rel_beauty,shop_rel_optician,shop_rel_funeral_directors,shop_rel_shoes,shop_rel_tobacco,shop_rel_doityourself,shop_rel_books,shop_rel_hairdresser,shop_rel_curtain,amenity_rel_theatre,shop_rel_medical_supply,shop_rel_electronics,shop_rel_toys,shop_rel_video_games,shop_rel_interior_decoration,shop_rel_mall,amenity_rel_charging_station,amenity_rel_cinema,shop_rel_outdoor,shop_rel_pet,shop_rel_lottery,shop_rel_boutique,amenity_rel_biergarten,shop_rel_pastry,shop_rel_telecommunication,amenity_rel_parcel_locker,shop_rel_jewelry,amenity_rel_university,shop_rel_appliance,shop_rel_health_food,shop_rel_bookmaker,shop_rel_craft,shop_rel_computer,shop_rel_art,shop_rel_antiques,shop_rel_perfumery,shop_rel_copyshop,shop_rel_cosmetics,shop_rel_car_parts,amenity_rel_car_rental,shop_rel_yes,shop_rel_lighting,shop_rel_doors,shop_rel_second_hand,shop_rel_dry_cleaning,shop_rel_tyres,shop_rel_mobile_phone,shop_rel_chemist,shop_rel_gun,shop_rel_frame,shop_rel_alcohol,shop_rel_photo,shop_rel_pawnbroker,shop_rel_kiosk,shop_rel_musical_instrument,amenity_rel_hospital,shop_rel_motorcycle,shop_rel_printing,shop_rel_bathroom_furnishing,shop_rel_nutrition_supplements,amenity_rel_taxi,amenity_rel_language_school,shop_rel_car;car_repair,shop_rel_herbalist,shop_rel_vacant,amenity_rel_arts_centre,shop_rel_deli,shop_rel_pet_grooming,shop_rel_electrical,shop_rel_travel_agency,amenity_rel_bureau_de_change,shop_rel_cannabis,shop_rel_watches,shop_rel_houseware,amenity_rel_music_venue,shop_rel_nuts,shop_rel_grocery,shop_rel_bag,shop_rel_fashion_accessories,shop_rel_gift,shop_rel_fabric,shop_rel_tattoo,shop_rel_wine,shop_rel_bed
Murcia_hdbscan_5_5,36,8,-1.1459680765406839,38.0296742139066,-1.145835867082117,38.02941706312708,6.1015112999916e-06,1311150.566911351,0.0010512677558599318,0.0021793073156174177,0.0007301052093735233,0.0009215207587033045,Yes,,,,0.125,0.125,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,0.125,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,37,12,-1.14907183623748,38.031973796731045,-1.1490859,38.0319479,3.6708244400042244e-06,3269020.4056683765,0.0006369314777026842,0.0012650046469691648,0.000502743029126093,0.0005263709401396817,Yes,,,,0.083,,0.083,,,,,,0.167,,,,,,,,,,,,,,,,0.333,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,0.083,0.083,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,38,7,-1.1514394216998132,37.95641056015888,-1.1511719454906304,37.955677806950824,2.6630968648719192e-05,262851.8734085425,0.002385786102835844,0.0033577036200939307,0.0018089769463319142,0.0017836337622927874,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,39,7,-1.1224188566373055,38.023549294813634,-1.1222535,38.02340881775429,8.908632099140387e-06,785754.7513580053,0.0013370609993757457,0.002381829664493449,0.001394339815231885,0.0006314577908366166,Yes,,0.143,,,,,,,,,,,,0.143,,,0.143,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,40,14,-1.1304300360789037,38.025923735917715,-1.1306804242448538,38.02595864052546,2.4710651786158597e-05,566557.2936381204,0.00196792802760381,0.003956245573164493,0.0017129277761381858,0.0013126503950074394,Yes,,0.214,,0.071,0.071,,,,,,,0.071,0.071,,,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,41,22,-1.1371370659641058,38.02274132276859,-1.1364393716803414,38.02210644175649,6.115799615865364e-05,359724.0161847108,0.002549277291640876,0.0058025889063512,0.0020234724997749017,0.0019007499151649802,Yes,,0.045,,0.091,0.045,,,,,,,0.045,,0.091,,,,,,0.045,0.045,,,0.045,,,,0.136,0.045,,,,,,,,,,,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,42,6,-1.1184405632964938,37.93784384532618,-1.1182942,37.9379828,5.969306831429536e-06,1005141.8312774372,0.0009400182741526303,0.002095354579048891,0.0008036285221634154,0.0008205457524054323,No,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,43,15,-1.1145704322707413,37.943005912415856,-1.1148639999999999,37.9426117,3.678510374909345e-05,407773.7581580062,0.0021109098943354375,0.004197009891665488,0.0017345973564362282,0.0015434111036051901,Yes,,0.067,,0.067,,,,,,,,,,,,,,,,,0.067,,,,,,,,,0.067,,,,,,,,,,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,44,11,-1.129414145173454,37.96249158721021,-1.1285788,37.96192416113119,3.1072743582246425e-05,354008.0061126275,0.002878976786546873,0.004138445253845115,0.002570711801484299,0.0014956433501670226,Yes,,0.182,,0.091,,0.091,,,,,,0.091,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,45,9,-1.1250938097543588,37.949747839864,-1.1246759283056815,37.95014699686779,1.2601846366168336e-05,714181.0603374704,0.0015426378994034772,0.002461767826396405,0.001347991808249871,0.0009975162850865828,Yes,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,46,10,-1.1606353171463897,37.927386648838755,-1.160147760638245,37.92714205681709,9.051709273848513e-06,1104763.7189244702,0.0012191343510792024,0.002448398433740299,0.0008722993313082363,0.0011070676722318594,No,,0.4,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,47,20,-1.102086305171158,37.995461592701254,-1.1024008084083103,37.995178180580425,2.248289212059449e-05,889565.270016123,0.0018836142536308603,0.003365462263217206,0.0019074893332957927,0.0008503707771740431,Yes,,0.05,,,,,,,,,,,,,,,,,,,0.05,0.05,,,,,,,,0.05,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,48,7,-1.1012571137279876,37.99184824300783,-1.1013734695479744,37.991778928380334,7.734497465619665e-06,905036.1747631888,0.0011805875321127923,0.0022589389597721145,0.001304574988944714,0.0006103430818532383,Yes,,0.143,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,49,19,-1.1311591559435836,37.942346219317464,-1.1313069,37.9424528,2.1525368071250092e-05,882679.4476688625,0.0015488069935984659,0.003297906805448624,0.0011926948258194632,0.0012621799449982986,Yes,0.105,0.053,,0.053,0.105,,,,,,,0.053,,0.053,0.053,,,,,,0.053,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,50,7,-1.1199512349261234,37.96509351091431,-1.12004119750657,37.9646672,1.2936697011787813e-05,541096.3860111786,0.0015960400013097676,0.002732956921645102,0.0013934439289897103,0.0010560534911983248,Yes,,0.429,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,51,18,-1.140256276268326,37.94131804981125,-1.14024755,37.9413998,2.879692633050361e-05,625066.7100166593,0.0014639584456794552,0.0037184238361712726,0.0014518026287688932,0.0011467821128045537,Yes,,0.056,,,0.056,,,,,,,0.056,,0.167,0.056,,0.056,,,0.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,52,48,-1.1053007839932676,37.97729856754776,-1.1053068,37.97735425,3.4256447306027706e-05,1401196.0893432752,0.0016025744764550974,0.00430700749071408,0.0009548070266443235,0.001670798442482957,Yes,0.062,0.042,,0.021,0.062,,0.021,0.021,,0.042,,0.083,,0.062,0.021,,,0.021,0.021,,0.021,0.062,,0.021,,,,,,0.021,,,,,,,,,,,,,,0.021,,0.021,0.021,,,0.021,,,,,,,,,,,,,,,,0.021,,,,,,,0.021,,0.021,,0.021,0.021,0.021,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,53,19,-1.1466353569279701,37.94123724788619,-1.1466718,37.9412746,1.1604276187647021e-05,1637327.4552208497,0.0011301961706592346,0.0026772370737479425,0.0010110180592115133,0.0007696728422235207,Yes,0.105,0.053,,0.105,,,,,,,,0.105,,,0.053,,,,,0.053,0.053,,,,0.053,,,0.053,,,,,,,,0.053,,,,,,,,,,,,,,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,54,5,-1.1494823152182088,37.93859385136773,-1.1497109656382578,37.93827169856946,2.8796250472883824e-06,1736337.168169961,0.0008721926547649442,0.0011695255818741563,0.0005301569482790211,0.0007341315235914987,Yes,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,55,22,-1.1697188656817084,37.93920424953369,-1.169875911444949,37.93939361870417,3.0196935288621396e-05,728550.7548936561,0.0019486854992272408,0.003949909046262472,0.0014189666076975804,0.0016036052093795967,Yes,,0.136,,,,,0.045,,,,,0.045,0.045,,0.045,,,,,,0.045,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,56,11,-1.099196520899214,38.01812924719016,-1.0992941514067576,38.0181691,7.387359553657148e-06,1489030.0005168146,0.0011942686416215973,0.0021585884396946504,0.001220786301604095,0.0005163551604707491,Yes,0.091,0.091,,,0.091,,,,,,,,,,0.091,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,57,10,-1.102297092951208,38.01301236491593,-1.102294916014345,38.01336135,6.582111718437138e-06,1519269.260044466,0.0011771293884062113,0.0021590591115820124,0.0007891360576171735,0.0010013646440645571,Yes,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,0.1,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,58,7,-1.170800446927815,38.014418416529416,-1.1705233639029897,38.0141583,9.646870830182228e-06,725623.8964140635,0.001260167678544276,0.0023196397855351756,0.0009410019556970667,0.0010231493835974777,No,,,0.143,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,59,31,-1.170743808476207,38.02333938068157,-1.1706880084256854,38.02309873700528,5.6823031660679945e-05,545553.4330712451,0.0026491402934168363,0.005203721322093,0.0017121529412684258,0.0023042892795513657,No,,,,,,,,,,,,,,0.032,,,0.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,60,11,-1.1102957355793635,38.0026926156762,-1.1102256,38.0023312,1.4227888464362292e-05,773129.4793006399,0.0012701289903823772,0.003353152830639122,0.0010775513757474047,0.0010587209916596855,Yes,,0.091,,0.091,,,,,,,,0.091,0.091,,,,,,,0.091,,,0.091,,,,,,,0.091,,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,61,10,-1.116697248504558,38.0067862609862,-1.11653115,38.00687915,7.978285159981688e-06,1253402.178473018,0.0014640532209575941,0.0025637793961755246,0.0016130885037288969,0.0005851498891902183,Yes,,0.1,,0.2,0.2,,,,,0.1,,0.1,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,62,10,-1.158117064774059,37.94160790583574,-1.1579094118253734,37.94154857701956,3.872072189653076e-06,2582596.4781136904,0.0008069664347921028,0.0020175903893682183,0.0008410262363859851,0.00043557678966904973,Yes,,,,0.1,,,,,,,,,,,0.1,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,63,30,-1.15784379698607,38.003794946775336,-1.15738345,38.0039136,4.100521707014774e-05,731614.2223727023,0.0017308141184498296,0.006720194397574363,0.0013620832754799928,0.0016538114516825514,Yes,0.033,,,0.067,,,,,,0.033,,0.033,0.033,,,,,,,,,,0.033,,,,,0.067,,,,,,,,,,,,,,,,,,,,0.033,,0.033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,64,7,-1.1605465857142858,37.935924042857145,-1.1605124,37.9357807,1.2026039999973581e-06,5820702.409118361,0.0005190234774848538,0.0007922714383561817,0.00042581302881687644,0.00035634166532737965,Yes,,,,,,,,,,,,0.143,,,0.143,,,,,,,,0.286,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,65,76,-1.1618399018772607,37.93990583785698,-1.1619377,37.94001915,2.602609618428634e-05,2920145.974327344,0.0013930100427197902,0.003816165088627489,0.0006816378975450181,0.001447229543221949,Yes,0.013,0.013,,0.013,0.013,,0.026,,,0.026,,0.013,0.066,0.092,0.039,0.013,0.013,,0.013,,,0.013,,,0.026,0.013,,0.026,,0.013,,0.026,,,,,,,,,0.013,,,0.039,,0.013,0.026,,,0.039,,,,0.053,0.013,,0.026,,,,,0.013,0.026,,,,,,0.013,,,,,,0.013,,,,,,,,,,,,0.013,,0.053,0.013,0.013,0.013,0.013,0.013,0.013,0.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,66,28,-1.150372936021354,38.009658666386635,-1.15083479055865,38.009444849999994,6.15989733409782e-05,454553.0303728818,0.0027001295000898787,0.006185710442587317,0.001926669936710946,0.002177605029956583,Yes,0.036,0.071,,0.071,,,,,,,,0.071,0.036,,0.036,,0.036,,,,0.071,,,,,,,,0.107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,67,7,-1.1280797437351704,37.96957689127634,-1.1280680403977739,37.9693968012341,2.5714263851631593e-06,2722224.5366965244,0.0006617137103328921,0.001452059125001397,0.0004298053936824945,0.0006280096601845852,Yes,0.143,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,68,6,-1.1417207086575973,37.981118745122025,-1.1417683263031535,37.98095547656386,4.486777402146404e-06,1337262.6859379506,0.0009173402907873759,0.0016969699541860167,0.0008886008933987179,0.0005665277482159529,No,,0.5,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,69,9,-1.1159401682855536,37.9967538558653,-1.1162481,37.9969975,1.0410761025169534e-05,864490.1153951365,0.0012394111007043914,0.0027008601086241607,0.0011605774156179256,0.0007640471457343934,Yes,,,,,,,,,,,,,,,,,,,,,,,0.222,,,,,,0.111,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,0.111,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,70,9,-1.1335326499476048,37.970549139373624,-1.1332445432355045,37.97043902069233,6.158363629166189e-06,1461427.1813011721,0.001233968778557948,0.002218896079142037,0.0012625139789984045,0.0004929843129282018,Yes,0.111,,,0.111,,,,,,,,,,,0.111,,,,,0.111,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,71,17,-1.135934533157333,37.97271843224317,-1.1359313,37.9727735,9.638944857309495e-06,1763678.5199687495,0.0011599758130197094,0.0021750654968270776,0.0009460454718358431,0.0009091214856847927,Yes,,,,,0.059,,0.059,,,,,,0.059,0.118,0.059,,,,,0.059,,,0.059,0.059,0.059,,,,0.059,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059,0.059,,,,,,,,,,,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,72,6,-1.1238696958472822,37.97158897271035,-1.1237232354421538,37.97149084512459,3.7796908483790433e-06,1587431.4171946517,0.0010001780388572772,0.0011999759693859773,0.0006959590542125278,0.0007472446032973839,No,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,73,15,-1.113743143796957,37.97722560781447,-1.1139081,37.97660976515533,1.2692591576353001e-05,1181791.7491291398,0.0012561863576729412,0.0029541273738385673,0.0009491745289744003,0.001056590827827127,Yes,,0.133,,0.067,0.067,,,,,0.067,,,,,,,,,,,,,0.067,,,,,0.133,,,,0.067,,,,,,,0.067,,,,,,,,,,,,,,,0.067,,,,,,,,,,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,74,8,-1.142437515993269,37.99393161496775,-1.142251,37.99399455,2.5457645303765474e-06,3142474.4529757076,0.0006566104352801449,0.001139773077675971,0.0005178159306553221,0.0004970485512112614,No,,0.125,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,75,5,-1.1147667364668965,37.98893545944476,-1.1150064608220318,37.988862957872755,2.547484160203367e-06,1962720.7415495166,0.0007558712705800695,0.00119636661018333,0.0005053765898764208,0.0006583143545845551,Yes,,0.4,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,76,6,-1.117805886646582,37.990964514300934,-1.1175804249999999,37.9910835429028,1.5552461744317636e-06,3857910.1486568227,0.0005786804758987328,0.0008819897064357383,0.0004643971140079184,0.0004109721032145599,Yes,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,77,8,-1.1412699943799214,37.987483934789886,-1.1411076029197904,37.98725445934369,3.168349528126969e-06,2524973.942735843,0.0008755519951142519,0.001120801903770139,0.0005664908423843745,0.0006949275174682769,No,0.125,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,78,6,-1.1358207051349487,37.99855882019944,-1.1358952,37.99852775536732,2.469071320238734e-06,2430063.4618443754,0.0007963555138102383,0.0015264006414831377,0.00031402458698231664,0.0008794024646500125,Yes,,0.167,,0.167,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
