param_config,cluster_label,num_points,avg_lon,avg_lat,median_lon,median_lat,bounding_box_area,density,radius_avg,radius_max,std_lon,std_lat,has_shop,amenity_rel_cafe,amenity_rel_school,amenity_rel_doctors,shop_rel_supermarket,shop_rel_convenience,shop_rel_sports,shop_rel_bakery,shop_rel_greengrocer,shop_rel_variety_store,shop_rel_clothes,shop_rel_laundry,amenity_rel_restaurant,amenity_rel_bar,amenity_rel_bank,amenity_rel_pharmacy,amenity_rel_dentist,amenity_rel_post_office,amenity_rel_veterinary,shop_rel_butcher,amenity_rel_pub,amenity_rel_clinic,amenity_rel_community_centre,shop_rel_car_repair,shop_rel_hardware,amenity_rel_post_box,shop_rel_florist,shop_rel_department_store,amenity_rel_fast_food,shop_rel_car,shop_rel_bicycle,shop_rel_garden_centre,shop_rel_furniture,amenity_rel_college,amenity_rel_events_venue,shop_rel_newsagent,amenity_rel_library,shop_rel_agrarian,shop_rel_charity,amenity_rel_atm,shop_rel_confectionery,shop_rel_stationery,shop_rel_seafood,shop_rel_beauty,shop_rel_optician,shop_rel_funeral_directors,shop_rel_shoes,shop_rel_tobacco,shop_rel_doityourself,shop_rel_books,shop_rel_hairdresser,shop_rel_curtain,amenity_rel_theatre,shop_rel_medical_supply,shop_rel_electronics,shop_rel_toys,shop_rel_video_games,shop_rel_interior_decoration,shop_rel_mall,amenity_rel_charging_station,amenity_rel_cinema,shop_rel_outdoor,shop_rel_pet,shop_rel_lottery,shop_rel_boutique,amenity_rel_biergarten,shop_rel_pastry,shop_rel_telecommunication,amenity_rel_parcel_locker,shop_rel_jewelry,amenity_rel_university,shop_rel_appliance,shop_rel_health_food,shop_rel_bookmaker,shop_rel_craft,shop_rel_computer,shop_rel_art,shop_rel_antiques,shop_rel_perfumery,shop_rel_copyshop,shop_rel_cosmetics,shop_rel_car_parts,amenity_rel_car_rental,shop_rel_yes,shop_rel_lighting,shop_rel_doors,shop_rel_second_hand,shop_rel_dry_cleaning,shop_rel_tyres,shop_rel_mobile_phone,shop_rel_chemist,shop_rel_gun,shop_rel_frame,shop_rel_alcohol,shop_rel_photo,shop_rel_pawnbroker,shop_rel_kiosk,shop_rel_musical_instrument,amenity_rel_hospital,shop_rel_motorcycle,shop_rel_printing,shop_rel_bathroom_furnishing,shop_rel_nutrition_supplements,amenity_rel_taxi,amenity_rel_language_school,shop_rel_car;car_repair,shop_rel_herbalist,shop_rel_vacant,amenity_rel_arts_centre,shop_rel_deli,shop_rel_pet_grooming,shop_rel_electrical,shop_rel_travel_agency,amenity_rel_bureau_de_change,shop_rel_cannabis,shop_rel_watches,shop_rel_houseware,amenity_rel_music_venue,shop_rel_nuts,shop_rel_grocery,shop_rel_bag,shop_rel_fashion_accessories,shop_rel_gift,shop_rel_fabric,shop_rel_tattoo,shop_rel_wine,shop_rel_bed
Murcia_hdbscan_5_5,79,29,-1.120140320314753,37.976045065357816,-1.120074689032413,37.9759437521916,1.2877350824175878e-05,2252015.9927269774,0.001271014360298903,0.0021493184478043837,0.000998132570059734,0.0009460769358252339,Yes,0.069,0.103,,0.069,,,0.034,,,,,0.069,,,0.034,,,0.034,0.034,,0.069,,,,,,,0.034,,,,,,,,,,,,,,,,,,,0.034,,,,,,,,,,,,,,,0.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034,,,,,,,,0.034,,,,,,,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,80,9,-1.1201472010602138,37.98093755662134,-1.1201985,37.9809518,3.7771732748594524e-06,2382734.215531822,0.000821095491596003,0.0016055130727844916,0.0007029490491036176,0.0005602310331498336,Yes,,,,,,,,,,,,0.333,,0.222,,,,,,,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,81,5,-1.1191762552604465,37.98415653648122,-1.11931236788289,37.9840949,2.378223928164856e-06,2102409.256246204,0.0007707140843987214,0.001406919468663167,0.0003575337343763724,0.0008189596816641624,No,,0.2,,,,,,,,,,0.2,,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,82,6,-1.138613266051238,37.9987539242444,-1.138542,37.998674772733196,1.0438112499997863e-06,5748165.676506388,0.00045614889882277415,0.0008518172195818034,0.0004365463007941596,0.000250766670693449,Yes,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,0.167,,0.167,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,83,16,-1.134073108552668,37.97886570406807,-1.134064480427388,37.978841175,4.918488946093701e-06,3253031.606934344,0.0007624620628491664,0.0015997185321799529,0.0006258574159570987,0.000603727306246742,Yes,0.062,0.125,,,,,,,,,,,,,,,,,,,0.062,0.062,,,,,,,,0.062,,,0.062,,,0.062,,,,,,,,,,,,,,,,,,,,,,,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062,,,,,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,84,14,-1.1298913825623706,37.97581226069207,-1.1298248999999998,37.97576545053238,6.966966153694111e-06,2009482.9931930625,0.0013249857991006477,0.0028446372305918283,0.0014794439906257685,0.00042497156029855154,Yes,,0.071,,0.071,,,0.071,,,,,0.071,,,0.214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,85,16,-1.133935881590102,37.99565178035397,-1.133837825034283,37.99549238089443,5.219277602356413e-06,3065558.3433186766,0.0009499520977148635,0.0013884221080939728,0.0006694101990196448,0.0007373050536735869,Yes,0.125,,,,,,,,,,,0.188,0.062,,,,,,,0.062,,,,,,,,,,0.062,,,,,,,,,,,,,,,,,,,,,,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,86,12,-1.12675055744067,37.97760986820424,-1.12682705,37.97774055922541,7.667413399990644e-06,1565064.95397974,0.0011605972265977481,0.0024335321090581258,0.0012795489746605727,0.0005042374085020663,Yes,,,,,,,0.083,,,0.083,,0.167,,0.333,0.083,,,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,87,8,-1.12940458029414,37.97957671169783,-1.1293552211765598,37.9795358,2.2465655100006516e-06,3560991.19495415,0.0006419238685952102,0.0010645406516955106,0.0006049644465091985,0.0003914766358816954,Yes,0.125,0.125,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,88,6,-1.124163749418368,37.99650687808529,-1.1243930639548378,37.996602939416356,1.5624553099959863e-06,3840109.833295272,0.0006116592479429527,0.0011193672875739003,0.0004227349262798152,0.0005121633338689874,No,,0.167,,,,,,,,,,0.167,,,0.167,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,89,19,-1.1348937540955373,37.987402758501034,-1.1346127,37.9872178,9.908536575031773e-06,1917538.463538353,0.0009743509116845036,0.0025725004976961713,0.0009562402567872228,0.0006781165518144003,Yes,0.105,,,0.053,,,0.053,0.053,,,,0.053,,,,,,,,0.053,,,,,,,,,,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,90,51,-1.1226338123249286,37.99279880402444,-1.1226531,37.9926717,1.1708053997834821e-05,4355975.810278247,0.0010802105724543195,0.002405334661757848,0.0007399671049943888,0.0009389805913364616,Yes,,0.02,,0.039,,,0.02,0.02,,0.02,,0.039,0.02,0.078,0.02,,,,0.02,,0.039,,0.02,,,,,0.02,,,,,,,,,,,,,,,0.039,,,,,0.02,,0.118,,0.02,,,,,0.039,,,,,0.02,,,,,,,,,,,,,,,,,0.02,,,,,,,,,0.02,,,,,,,,,,,,,,,,0.02,,0.02,,,0.02,0.02,0.02,,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,91,5,-1.12359584,37.989529499999996,-1.1236809,37.9895944,1.8786634999931072e-07,26614665.15966454,0.0003280112550210385,0.00045661726160781704,0.0003263246028114024,0.0001099707415627653,Yes,0.2,,,0.2,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,0.2,,0.2,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,92,14,-1.130942287613167,37.981444160029405,-1.13093075,37.98157615,2.9504808416848454e-06,4744989.291984498,0.0007330201646817055,0.0012686584637567739,0.0003675612055821193,0.0007235046060706739,No,,,,,,,,,,,,0.071,,0.143,0.071,,,,,,0.071,,,,0.071,,,0.071,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,93,21,-1.1307476987596803,37.99572360895081,-1.1307024,37.9955659,3.4086709799987238e-06,6160758.877352212,0.0007877070058421592,0.0016888836607891558,0.0003266722416137112,0.0008316865288239424,Yes,,,,0.095,,,0.048,,,,,0.095,,0.095,,0.048,,0.048,,,0.048,,,,,,,,,0.048,,0.048,,,,,,,,,,,0.048,0.048,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,94,7,-1.1256296285714285,37.99011932857143,-1.1254544,37.9902205,8.383048999975311e-07,8350183.805463401,0.0004243174566426034,0.0007903873328430595,0.0004280734340016568,0.00020605303557467535,Yes,,,,,,,0.143,,,,,,0.143,0.143,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,95,5,-1.12593814,37.99180968,-1.1258903,37.9917343,7.233094799962818e-07,6912670.3551925,0.0003852392323993173,0.0005704701254225014,0.0003073766067871569,0.00028380385057207453,Yes,,,,,,,,,,,,,,0.2,,,,0.2,,,0.2,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,96,15,-1.1331526733333335,37.98486504000001,-1.1331823,37.9848751,9.555344999969496e-07,15698020.322707223,0.0003542269408980351,0.0006826208037094415,0.0002796191444725211,0.00029823121857593696,Yes,,,,,,,,,,,,0.4,0.067,,0.067,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,97,11,-1.1320554,37.984117499999996,-1.1320073,37.98406,1.4531510399957369e-06,7569756.823098218,0.0005156293488405429,0.0009888458777794493,0.00022736907121559912,0.0005159016625802022,Yes,,,,0.182,,,,,,,,0.182,,0.273,0.091,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,
Murcia_hdbscan_5_5,98,5,-1.12512282,37.98457674000001,-1.1251123,37.9846613,3.7491511999964907e-07,13336351.972160205,0.0003137662721918747,0.0005718184624518781,0.0003332211421863946,0.00014412553694562356,No,,,,,,,,,,,,0.4,0.2,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,99,5,-1.1257399200000002,37.9836058,-1.1257837,37.9835955,2.1599404000145145e-07,23148786.883038074,0.00024126198973736606,0.00029360072615733585,0.00019703360525557788,0.00014273452280444285,No,,,,,,,,,,,,0.4,0.2,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,100,18,-1.1270377910425056,37.98307310238012,-1.1270855,37.9829206,1.468250080001989e-06,12259491.925228171,0.00044629048695137073,0.0012243908455441344,0.0002073856686193969,0.0004848202348792891,Yes,0.056,,,0.056,0.056,,,,,,,,0.056,0.111,,,,,,,,,,0.056,,,,,,,,,,,,,,,,,,,,0.056,,,,,,0.056,,,,,,,,,,,,,0.056,,,0.056,,,,0.056,,,,,,,,,,,,,,,,,,,0.056,,,,,,,0.056,,,,,,,,,,,,,,,,,,0.056,,,,,,,,,,,,
Murcia_hdbscan_5_5,101,13,-1.1272137615384614,37.98520216153847,-1.1272436,37.9852275,3.770687999988637e-07,34476466.89420916,0.0002240419038350456,0.0005361440842805586,0.00020631176012741239,0.00015274372976443041,Yes,0.077,,,,,,,,,0.154,,0.154,0.077,0.077,0.154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,,,,,,,0.077,,,,,,,,,0.077,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,102,15,-1.1261457266666668,37.985523220000005,-1.126108,37.985522,3.380999999975039e-07,44365572.31621041,0.00025441599368308533,0.00043078907032593436,0.00025200974178703645,0.00012063676167167656,Yes,,,,,,,,,,,,0.267,0.333,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,0.067,,,,,0.067,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,103,12,-1.132805575,37.98957456666667,-1.13278565,37.9896229,4.7441418000031477e-07,25294353.55408651,0.00027389323715737375,0.0005237418273688781,0.0001678166614939836,0.00026845868500574414,Yes,,,,,,,,,,0.417,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083,,,,,,,,,,,,,,0.083,,,,,,,,,,,,0.083,0.083,,,,,,,,,,
Murcia_hdbscan_5_5,104,24,-1.1302228875,37.984184158333335,-1.13021145,37.984156549999994,7.212419999977764e-07,33275932.350132123,0.0003351995597743916,0.0008087896890161043,0.0003611918445836491,0.0001406699947763693,Yes,0.042,,,,0.042,,,,,0.125,,0.417,,,0.042,,,,,0.042,,,,,,,,,,,,,,,,,,,,,,,,0.042,,,,,,0.083,,,,,,,,,,,,,0.042,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,105,22,-1.128142035725604,37.99013837569955,-1.128174742981645,37.99018553269508,4.2325406999938355e-07,51978236.145566285,0.0003323089554543356,0.000411664373792721,0.00025667361574817696,0.00022351131542695796,Yes,,,,,,,,,,0.091,,0.182,,0.045,,,,,,0.091,0.045,,,,,,,0.045,,,,,,,,,,,,0.045,,,0.045,,,,,,,0.045,,,,,,,0.045,0.045,,0.045,,0.045,,,,,,,0.136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,,,,,
Murcia_hdbscan_5_5,106,13,-1.132907175126445,37.99195884486819,-1.1328836,37.9919566,7.074210820651333e-07,18376608.118675027,0.00029967601289894745,0.0005414356468229132,0.00023907200776343462,0.00023380357639564032,Yes,,,,,,,,,,0.077,,0.077,,0.154,0.077,0.077,,,,,0.077,,,,,,,,,,,,,,,,,,,,0.077,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,107,35,-1.1269330828571429,37.993993474285716,-1.1268833,37.9940429,1.7761523999989566e-06,19705516.26089099,0.00047566582352362945,0.0009743098268339362,0.00027592551529684474,0.00046741363103942554,Yes,,,0.029,,,,0.029,,,0.057,,0.029,0.114,,0.029,,,,,,,,,,,,,0.086,,,,,,,,,,,,0.029,,,0.057,,,,0.029,0.029,0.029,0.171,,,,,,,0.029,,,,,,,,,,,,,,,,,,,,,,0.029,,,,,,,,,,0.029,,,,,,,,,,,,,,,,,,,,,,0.029,,,,,,,0.029,0.029,0.029,0.029,,,,,
Murcia_hdbscan_5_5,108,13,-1.1301702076923077,37.99071582307692,-1.1301437,37.9906851,6.427223999967311e-07,20226461.68869502,0.0002885636838217343,0.0005816310162424681,0.00015964383657445855,0.0002757340277920072,Yes,,,0.077,,,,,,,0.077,,0.231,0.154,0.077,,0.077,,,,,,,,,,,,0.077,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,109,19,-1.1290126736842105,37.984888821052635,-1.1290336,37.9848781,4.226352500022913e-07,44956022.95335515,0.0002500544381647845,0.00047472064370867033,0.00010852339472304206,0.00026141540561699375,Yes,,,,,,,,,,0.053,,0.105,0.105,0.105,0.053,,,,,,,,,,,,,0.158,,,,,,,,,,,,,,,,,,,0.053,,,,,,,,,,,,,,,,0.053,,,0.105,,,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053,,,,,,,,,,,,,,0.053,,,,
Murcia_hdbscan_5_5,110,42,-1.1296992761904763,37.98596963095238,-1.1296244500000001,37.98588595,1.572954240003196e-06,26701348.921577442,0.00043116978481115787,0.0009116189437859902,0.000398848864925238,0.00027041031739984567,Yes,0.048,,,,,,,,,0.214,,,0.024,0.048,0.024,,,,,,0.024,,,,,,,0.024,,,,,,,,,,,,,,,,,,0.167,0.024,,,,,,,,,,,,,,,,0.024,,,0.024,,,0.167,,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024,,,,,,,0.024,,0.048,,,,
Murcia_hdbscan_5_5,111,11,-1.1342297545454547,37.990461881818185,-1.1342139,37.9904395,7.610299899991668e-07,14454095.297889698,0.0003477801979237111,0.0008089221603341732,0.00019052956040582298,0.00034822285136814127,Yes,,,,,,,,,,,,0.091,0.091,0.364,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,112,10,-1.13423829,37.99161673,-1.1342390500000001,37.99166305,5.164078399997597e-07,19364539.469433025,0.0002897712587460785,0.0006923991226147784,0.000336292154086286,0.0001238443058837257,Yes,,,,,,,0.1,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,0.1,,,,0.1,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,
Murcia_hdbscan_5_5,113,10,-1.1295861,37.992752720000006,-1.12955375,37.99273645,4.7222100000191493e-07,21176525.397979863,0.00023202675957340984,0.000556758468635962,0.00018075677027431573,0.0002134024685897927,Yes,,,,0.2,,,,,,0.1,,0.1,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,,0.1,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,114,15,-1.1281581733333335,37.98728914666666,-1.1281024,37.9872879,5.957269500021414e-07,25179320.828017063,0.0002533834812084041,0.0005926685838011891,0.000224512269795853,0.00019065890963217705,Yes,0.133,,,,,,0.067,0.067,,,,0.133,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067,,,
Murcia_hdbscan_5_5,115,36,-1.1272297735170178,37.98860744411529,-1.12715705,37.9886165,1.3152708307248728e-06,27370788.706809275,0.0004007027829853737,0.000896606109081547,0.00017423602334517912,0.00042079761827980446,Yes,0.028,,,,,,,,,0.028,,0.083,0.083,,0.028,0.056,,0.028,,,,,,,,,,0.028,,,,,,,,,,,,,0.028,,,0.056,,0.028,0.056,,0.028,0.194,,,,,,,,,,,,,,,,,,,0.028,,,,,,,,,,0.028,,,,,,,,,,,,,,,,,0.028,,,,,,,,0.028,,,,,,,,,,,,,,,,,,,,0.028,,
Murcia_hdbscan_5_5,116,5,-1.1278447799999998,37.98802806,-1.1278329,37.9880443,5.627074999969041e-08,88856110.85737278,0.00014004448996987094,0.0002636862150311369,4.408289464178762e-05,0.00016180673162677667,No,,,,,,,,,,,,,0.4,,,,,,,0.2,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,117,9,-1.131007788888889,37.99127595555555,-1.1309528,37.9913019,2.0224670000018425e-07,44500108.03633286,0.0001820557452527355,0.00037930805698696947,0.00012940883916612577,0.0001564026435629406,Yes,,,,,,,,,,,,,,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.222,0.111,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,
Murcia_hdbscan_5_5,118,36,-1.1315921305555556,37.99019479444444,-1.13161095,37.99018805,1.8397619499990037e-06,19567748.968837786,0.00040856227435631085,0.000822492524024464,0.0002728729494954755,0.00037892961523533383,Yes,0.028,,,0.028,,,0.028,,,0.167,,0.028,,0.028,,0.028,,,,,0.028,,,,,,,0.028,,,,,,,,,,,,0.028,,,0.056,0.111,,0.056,0.028,,,,,,,,,,,,0.028,,,,0.028,,,,,,,,,,,,,,,0.028,,0.028,,,,,,,,,,0.028,,,,,,,,,,,,,,0.028,,,,,,,,,0.028,,0.056,,,,,,,,,,,0.028
Murcia_hdbscan_5_5,119,9,-1.1279783888888888,37.991771588888895,-1.1280273,37.9918154,2.052766800009627e-07,43843265.586513735,0.00021197415605616064,0.00040108882255629317,0.0002002801562503365,0.00011312431160640608,Yes,0.111,,0.111,,,,,,,,,0.222,0.111,,,,,,,,,,,,,,,0.111,,0.111,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,120,13,-1.1277238435897436,37.99330606666666,-1.1277984,37.9932263,4.818617399959064e-07,26978693.10003828,0.0003088720714954317,0.00046424039660360395,0.00016972064296053862,0.0002790610961502489,Yes,0.077,,,,,,,,,0.077,0.077,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,,,,,,,,,,0.154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,121,9,-1.128467111111111,37.992484600000004,-1.1284433,37.9924233,2.6930065000159024e-07,33419897.055379756,0.00020600668225022203,0.0004504991344303856,0.00012186068953652402,0.00020146440545841708,Yes,,,,0.111,,,0.111,,,,,,,0.111,,0.111,,,,,,,,0.111,,,,,,,,,,,,,,,,,0.111,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murcia_hdbscan_5_5,122,19,-1.128796052631579,37.99349741052631,-1.1287773,37.9934822,7.338590000007942e-07,25890532.10491312,0.00029886451232946263,0.0007182667659706035,0.00019630299182216924,0.0002749186078490745,Yes,0.053,,,0.053,,,,0.105,,0.105,,0.053,,,0.053,0.053,,,0.053,,,,,,,,,,,,,,,,,,,,,0.053,,,,,,,,,,,,,0.053,,,,,,,,,,0.053,,,,,,0.053,,,,,,,,,0.053,,,,,,,,,,,,,,,,,,,,,,,,,0.053,,,,,,,,,,,,,,,,,,,,,,,0.053
